accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
,baths,beds,bedrooms,,,,,,38.10088,,-78.48054,,4,6,,,3,$390,,,34281698,,,
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$250,5,,23388699,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
,baths,beds,bedrooms,,,,,,38.10088,,-78.48054,,4,6,,,3,$390,,,34281698,,,
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
,baths,beds,bedrooms,,,,,,38.10088,,-78.48054,,4,6,,,3,$310,,,34281698,,,
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$250,5,,23388699,,,10
,baths,beds,bedrooms,,,,,,38.10088,,-78.48054,,4,6,,,3,$390,,,34281698,,,
,baths,beds,bedrooms,,,,,,38.10088,,-78.48054,,4,6,,,3,$310,,,34281698,,,
10,baths,bed,Studio,10,10,10,100,,38.03065,10,-78.47793,,1,6,,3,0,$314,5,,23388699,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$270,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,37.96556,10,-78.51274,,3,6,,38,3,$325,5,,15066343,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$325,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$325,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,37.96556,10,-78.51274,,3,6,,38,3,$371,5,,15066343,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$ 270,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$325,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,37.96556,10,-78.51274,,3,6,,38,3,$371,5,,15066343,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$325,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,37.96556,10,-78.51274,,3,6,,38,3,$325,5,,15066343,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$325,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$270,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,37.96556,10,-78.51274,,3,6,,38,3,$371,5,,15066343,,,10
10,bath,beds,bedrooms,10,10,10,100,,37.96556,10,-78.51274,,3,6,,38,3,$325,5,,15066343,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$325,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$325,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.07282,10,-78.45747,,2,7,,18,2,$270,5,,17041059,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$265,5,,21413176,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$331,5,,21413176,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$331,5,,21413176,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$330,4.5,,3693321,,,9
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$412,4.5,,3693321,,,9
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$265,5,,21413176,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$331,5,,21413176,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$330,4.5,,3693321,,,9
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$331,5,,21413176,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$412,4.5,,3693321,,,9
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$331,5,,21413176,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$ 265,5,,21413176,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$412,4.5,,3693321,,,9
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$331,5,,21413176,,,10
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$331,5,,21413176,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$330,4.5,,3693321,,,9
10,bath,beds,bedrooms,10,10,10,100,,38.02202,10,-78.48239,,3,7,,100,3,$265,5,,21413176,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$412,4.5,,3693321,,,9
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$279,5,,22277818,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$412,4.5,,3693321,,,9
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$330,4.5,,3693321,,,9
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$ 279,5,,22277818,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$412,4.5,,3693321,,,9
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$330,4.5,,3693321,,,9
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$279,5,,22277818,,,10
10,baths,beds,bedrooms,10,9,10,93,,37.99574,10,-78.50924,,4,8,,40,4,$330,4.5,,3693321,,,9
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02154,10,-78.48053,,3,5,,60,3,$340,5,,22277818,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
,bath,bed,bedroom,,,,,,38.03299,,-78.48203,,1,4,,,1,$335,,,23630817,,,
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$265,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$265,5,,26560609,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
,bath,bed,bedroom,,,,,,38.03299,,-78.48203,,1,4,,,1,$335,,,23630817,,,
,bath,bed,bedroom,,,,,,38.03299,,-78.48203,,1,4,,,1,$382,,,23630817,,,
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$ 265,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$ 265,5,,26560609,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
,bath,bed,bedroom,,,,,,38.03299,,-78.48203,,1,4,,,1,$335,,,23630817,,,
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
,bath,bed,bedroom,,,,,,38.03299,,-78.48203,,1,4,,,1,$382,,,23630817,,,
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$265,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$265,5,,26560609,,,10
,bath,bed,bedroom,,,,,,38.03299,,-78.48203,,1,4,,,1,$382,,,23630817,,,
10,baths,beds,bedrooms,10,10,10,97,,38.02595,10,-78.50079,,6,9,,71,5,$338,5,,16063816,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0274,10,-78.4745,,3,6,,27,3,$338,5,,26560609,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$350,5,,35280778,,,10
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$345,,,40533478,,,
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$345,,,40533478,,,
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$442,5,,35280778,,,10
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$286,,,40533478,,,
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$345,,,40533478,,,
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$ 442,5,,35280778,,,10
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$345,,,40533478,,,
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$ 350,5,,35280778,,,10
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$345,,,40533478,,,
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$286,,,40533478,,,
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$442,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$350,5,,35280778,,,10
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$345,,,40533478,,,
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$345,,,40533478,,,
,bath,bed,bedroom,,,,,,38.03135,,-78.48193,,1,2,,,1,$286,,,40533478,,,
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$350,5,,35280778,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$299,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$308,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$351,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$352,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$351,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$352,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$299,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$308,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$351,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$352,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$351,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$352,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$351,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$352,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$299,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$308,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$351,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$352,5,,35614125,,,10
10,bath,beds,bedrooms,10,10,10,99,,38.03125,10,-78.46426,,3,5,,168,2,$351,5,,22764510,,,10
10,baths,beds,bedrooms,9,10,9,96,,38.02262,10,-78.47407,,2,4,,15,2,$352,5,,35614125,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$442,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$354,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$350,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$354,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$284,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$442,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$350,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$354,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$354,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$284,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$350,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$354,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$354,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$442,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$284,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.09515,10,-78.50851,,2,5,,18,2,$354,5,,9127937,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.03426,10,-78.44796,,5,2,,28,5,$442,5,,35280778,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$360,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$300,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$360,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$360,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$300,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$360,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$360,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$300,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$360,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.0442,10,-78.48556,,5,6,,53,3,$360,5,,17480543,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.02037,10,-78.5241,,4,6,,7,3,$800,5,,15144122,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.0425,10,-78.49943,,4,0,,50,4,"$1,113",5,,14275664,,,10
10,baths,beds,bedrooms,10,10,10,98,,38.02515,10,-78.47678,,6,8,,12,4,$930,5,,1247871,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02426,10,-78.46192,,4,0,,35,4,$936,5,,18041128,,,10
,baths,beds,bedrooms,,,,,,38.02353,,-78.48886,,5,8,,,4,$899,,,,,,
9,baths,beds,bedrooms,10,9,10,90,,38.04214,10,-78.46431,,5,0,,4,4,$885,4.5,,25490916,,,9
,baths,beds,bedrooms,,,,,,38.01504,,-78.50852,,6,6,,,4,$725,,,32635647,,,
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,$850,,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,$850,5,,21150886,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$945,5,,12218955,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,$859,,,40773416,,,
10,baths,beds,bedrooms,10,10,10,100,,38.01653,10,-78.51,,5,6,,27,4,$700,5,,31255844,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$945,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$828,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$945,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$828,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$828,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$945,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$828,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.0167,10,-78.51827,,3,6,,5,3,$945,5,,12218955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$650,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$650,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$842,5,,18116955,,,10
10,baths,beds,bedrooms,10,10,10,97,,38.03366,10,-78.47643,,9,4,,31,5,$650,5,,18116955,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,$850,,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,$850,5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,$850,,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,$850,5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,"$1,013",,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,"$1,013",5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,"$1,013",,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$865,5,,22433028,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,$850,,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$865,5,,22433028,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$695,5,,22433028,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,"$ 1,013",,,32043012,,,
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,$850,,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,$850,5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,$859,,,40773416,,,
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$695,5,,22433028,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,$850,,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,$850,5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,$859,,,40773416,,,
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,"$1,013",,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,"$1,013",5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,"$1,050",,,40773416,,,
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,"$ 1,013",,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,"$ 1,013",5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,"$ 1,050",,,40773416,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,"$ 1,013",5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,"$ 1,050",,,40773416,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,$850,5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,$859,,,40773416,,,
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,"$1,013",5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,"$1,050",,,40773416,,,
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,$850,,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$865,5,,22433028,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$865,5,,22433028,,,10
,baths,beds,bedrooms,,,,,,38.05875,,-78.48222,,5,0,,,5,"$1,013",,,32043012,,,
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$695,5,,22433028,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.02943,10,-78.48618,,9,4,,42,5,$865,5,,22433028,,,10
10,baths,beds,bedrooms,10,10,10,99,,38.01351,10,-78.47874,,7,2,,29,4,"$1,013",5,,21150886,,,10
,baths,beds,bedrooms,,,,,,38.01504,,-78.50852,,6,6,,,4,$870,,,32635647,,,
10,baths,beds,bedrooms,10,10,10,100,,38.01653,10,-78.51,,5,6,,27,4,$877,5,,31255844,,,10
,baths,beds,bedrooms,,,,,,38.01504,,-78.50852,,6,6,,,4,$870,,,32635647,,,
,baths,beds,bedrooms,,,,,,38.01504,,-78.50852,,6,6,,,4,$725,,,32635647,,,
10,baths,beds,bedrooms,10,10,10,100,,38.01653,10,-78.51,,5,6,,27,4,$700,5,,31255844,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01653,10,-78.51,,5,6,,27,4,$877,5,,31255844,,,10
,baths,beds,bedrooms,,,,,,38.01504,,-78.50852,,6,6,,,4,$870,,,32635647,,,
,baths,beds,bedrooms,,,,,,38.01504,,-78.50852,,6,6,,,4,$870,,,32635647,,,
,baths,beds,bedrooms,,,,,,38.01504,,-78.50852,,6,6,,,4,$725,,,32635647,,,
10,baths,beds,bedrooms,10,10,10,100,,38.01653,10,-78.51,,5,6,,27,4,$700,5,,31255844,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01653,10,-78.51,,5,6,,27,4,$877,5,,31255844,,,10
10,baths,beds,bedrooms,10,10,10,100,,38.01653,10,-78.51,,5,6,,27,4,$877,5,,31255844,,,10
,baths,beds,bedrooms,,,,,,38.05023,,-78.50022,,6,0,,,5,"$1,050",,,40773416,,,
